STATION,NAME,DATE,AWND,PRCP,WSFM
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2000,8.5,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2000,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2000,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2000,10.51,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2000,16.11,0.15,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2000,12.97,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2000,8.95,0.06,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2000,8.5,0.41,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2000,13.42,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2000,9.17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/2000,10.51,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/2000,11.63,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/2000,16.33,1.6,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/2000,12.3,0.72,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/2000,7.38,0.18,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/2000,5.59,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/2000,8.05,0.2,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/2000,10.07,0.05,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/2000,13.2,0.44,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/2000,12.75,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/2000,11.86,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/2000,11.18,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/31/2000,6.26,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/1/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/2/2000,10.07,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/3/2000,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/4/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/5/2000,13.87,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/6/2000,17,2.44,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/7/2000,13.42,0.25,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/8/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/9/2000,12.3,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/10/2000,12.08,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/11/2000,13.87,0.48,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/12/2000,9.4,0.17,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/13/2000,10.74,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/14/2000,9.62,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/15/2000,5.82,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/16/2000,11.18,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/17/2000,11.63,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/18/2000,5.59,0.12,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/19/2000,6.71,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/20/2000,9.84,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/21/2000,17.9,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/22/2000,12.75,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/23/2000,9.84,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/24/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/25/2000,15.88,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/26/2000,11.86,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/27/2000,11.18,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/28/2000,6.93,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/2000,6.26,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/2000,8.72,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/2000,10.51,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/2000,10.07,0.27,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/2000,8.5,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/2000,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/2000,13.87,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/2000,14.09,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/2000,9.62,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/2000,10.07,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/2000,13.42,1.42,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/2000,6.71,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/2000,7.38,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/2000,5.37,0.13,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/2000,9.17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/2000,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/2000,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/2000,6.49,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/2000,8.95,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/2000,12.53,3.11,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/2000,9.62,0.31,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/2000,6.93,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/2000,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/2000,7.83,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/2000,7.38,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/2000,7.16,0.39,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/2000,9.4,0.18,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/2000,9.62,0.73,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/2000,7.38,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/2000,10.29,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/2000,9.17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/2000,7.16,0.24,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/2000,10.29,1.32,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/2000,13.87,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/2000,10.74,0.23,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/2000,9.4,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/2000,14.54,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/2000,5.82,0.18,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/2000,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/2000,6.49,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/2000,10.29,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/2000,14.09,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/2000,4.03,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/2000,7.16,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/2000,8.72,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/2000,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2000,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2000,7.38,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2000,6.71,0.14,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2000,7.16,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2000,10.51,0.59,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2000,14.32,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2000,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2000,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2000,13.2,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2000,6.49,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2000,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2000,9.4,0.3,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2000,8.95,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/2000,12.3,1.23,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/2000,13.65,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/2000,14.76,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2000,9.17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2000,8.05,0.94,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2000,12.3,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2000,16.55,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2000,7.83,0.13,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2000,10.29,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2000,11.86,0.14,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2000,15.21,0.76,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2000,10.51,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2000,7.38,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2000,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2000,3.8,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2000,5.37,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2000,6.49,0.1,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2000,8.28,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2000,10.29,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2000,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2000,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2000,13.65,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2000,14.99,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2000,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2000,10.07,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2000,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2000,6.71,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2000,13.2,0.08,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2000,10.29,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2000,9.84,0.16,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2000,10.29,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2000,4.92,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2000,2.24,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2000,3.58,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2000,18.79,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2000,19.01,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2000,16.55,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2000,18.57,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2000,16.78,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2000,13.42,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2000,7.16,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2000,9.17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2000,18.34,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2000,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2000,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2000,7.16,0.27,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2000,17.45,2.33,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2000,18.79,0.17,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2000,12.97,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2000,10.29,0.19,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2000,16.11,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2000,13.87,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2000,16.55,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2000,12.97,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2000,9.62,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2000,11.63,0.05,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2000,16.55,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2000,20.13,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2000,14.54,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2000,6.26,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2000,14.99,1.06,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2000,13.65,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2000,8.05,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2000,10.51,0.17,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2000,15.66,0.06,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2000,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2000,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2000,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2000,15.21,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2000,15.88,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2000,14.76,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2000,7.38,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2000,8.72,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2000,6.93,0.06,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2000,6.26,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2000,26.84,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2000,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2000,13.87,1.11,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2000,12.75,0.32,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2000,23.26,0.55,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2000,18.34,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2000,8.95,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2000,17.9,0.05,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2000,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2000,12.08,0.05,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2000,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2000,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2000,22.59,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2000,18.34,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2000,15.66,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2000,19.01,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2000,9.62,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2000,18.12,0.68,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2000,19.01,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2001,14.32,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2001,12.75,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2001,10.96,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2001,11.86,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2001,10.74,0.22,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2001,11.63,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2001,5.59,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2001,7.83,0.31,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2001,17,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2001,17,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2001,13.2,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2001,5.82,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2001,6.26,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2001,5.59,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2001,6.71,0.29,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2001,12.97,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2001,11.41,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2001,6.93,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2001,8.72,0.87,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2001,15.66,0.22,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2001,15.66,0.43,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2001,7.16,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2001,4.92,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2001,5.59,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2001,12.53,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2001,10.74,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2001,15.43,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2001,15.43,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2001,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2001,12.97,0.49,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2001,13.42,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2001,11.86,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2001,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2001,16.33,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2001,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2001,14.76,0.71,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2001,16.33,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2001,14.09,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2001,6.93,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2001,8.28,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2001,24.61,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2001,20.58,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2001,9.17,0.03,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2001,7.16,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2001,8.5,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2001,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2001,6.04,0.28,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2001,23.94,0.01,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2001,14.99,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2001,16.11,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2001,9.4,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2001,18.57,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2001,11.63,0.23,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2001,15.43,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2001,9.84,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2001,16.55,0.42,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2001,19.24,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2001,12.08,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2001,12.97,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2001,13.2,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2001,6.71,0.02,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2001,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2001,16.33,0.04,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2001,14.54,0.4,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2001,17,0.18,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2001,10.07,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2001,7.61,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2001,13.87,0.28,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2001,18.79,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2001,15.21,0,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2001,10.29,0,
